1204329616283983872;wealdengirl;Tue Dec 10 09:18:50 +0000 2019;"RT @gy_sh1n: Corbyn has spent his entire political career providing succour &amp; support to various #terrorist #extremist #militant groups fro…";0
1204326336023683075;SplendidTory;Tue Dec 10 09:05:48 +0000 2019;"RT @gy_sh1n: Corbyn has spent his entire political career providing succour &amp; support to various #terrorist #extremist #militant groups fro…";0
1204316297250693120;AWorriedMan;Tue Dec 10 08:25:55 +0000 2019;"RT @gy_sh1n: Corbyn has spent his entire political career providing succour &amp; support to various #terrorist #extremist #militant groups fro…";0
1204311670002241536;ITweetYrHealth;Tue Dec 10 08:07:31 +0000 2019;"RT @ITweetYrHealth: ""This is the Jeremy #Corbyn Election. Tory strategists have grappled with the dilemma of whether to frame him as a dang…";0
1204276206658564096;SneekyHen;Tue Dec 10 05:46:36 +0000 2019;"RT @gy_sh1n: Corbyn has spent his entire political career providing succour &amp; support to various #terrorist #extremist #militant groups fro…";0
1204182005795164166;ToriJordan212;Mon Dec 09 23:32:17 +0000 2019;"RT @gy_sh1n: Corbyn has spent his entire political career providing succour &amp; support to various #terrorist #extremist #militant groups fro…";0
1204181496153686019;notamused666;Mon Dec 09 23:30:15 +0000 2019;"RT @gy_sh1n: Corbyn has spent his entire political career providing succour &amp; support to various #terrorist #extremist #militant groups fro…";0
1204181360363163650;SheronC01571447;Mon Dec 09 23:29:43 +0000 2019;"RT @gy_sh1n: Corbyn has spent his entire political career providing succour &amp; support to various #terrorist #extremist #militant groups fro…";0
1204180706642907136;SdBachman;Mon Dec 09 23:27:07 +0000 2019;"RT @gy_sh1n: Corbyn has spent his entire political career providing succour &amp; support to various #terrorist #extremist #militant groups fro…";0
1204179260438646785;no1lawyer;Mon Dec 09 23:21:22 +0000 2019;"RT @gy_sh1n: Corbyn has spent his entire political career providing succour &amp; support to various #terrorist #extremist #militant groups fro…";0
1204178718358298625;SirMickW;Mon Dec 09 23:19:13 +0000 2019;"RT @gy_sh1n: Corbyn has spent his entire political career providing succour &amp; support to various #terrorist #extremist #militant groups fro…";0
1204177912842334208;COLRICHARDKEMP;Mon Dec 09 23:16:01 +0000 2019;"RT @gy_sh1n: Corbyn has spent his entire political career providing succour &amp; support to various #terrorist #extremist #militant groups fro…";0
1204176811355201537;NYT65955049;Mon Dec 09 23:11:39 +0000 2019;Today #Muslims are unwanted #minority in #india tomorrow the rest of the minorites will #follow this is what happens when #country run by #extremist and they still claim to be a #Democracy #lol https://t.co/AW4kFAmeaK;0
1204175556029366273;gy_sh1n;Mon Dec 09 23:06:39 +0000 2019;"Corbyn has spent his entire political career providing succour &amp; support to various #terrorist #extremist #militant groups from IRA to Hamas, Hezbollah, Black September etc.
It's hard to avoid the conclusion he is a terrorist sympathiser #NeverCorbyn https://t.co/2l0lioUT8j";0
1204169695408119809;RoaringSUNSHINE;Mon Dec 09 22:43:22 +0000 2019;Why is it @jessphillips doesn’t give a toss about “grievances” of constituents (as you can hear in this recorded conversation, she is constantly talking over me.. SHE AND HER STAFF ARE RIGHT) - FUNDAMENTAL thinking. She is an #extremist #jessphillips @UKLabour #ExposingLabour;0
1204169405858566148;RunSalmanMah;Mon Dec 09 22:42:13 +0000 2019;RT @Horus18990200: What surprises me is how people are surprised and shocked at what the #EXTREMIST #HINDU #TERRORISTS #RSS #BJP are doing.…;0
1204153398456733696;RashidM44238926;Mon Dec 09 21:38:36 +0000 2019;RT @Horus18990200: What surprises me is how people are surprised and shocked at what the #EXTREMIST #HINDU #TERRORISTS #RSS #BJP are doing.…;0
1204149480397955073;Horus18990200;Mon Dec 09 21:23:02 +0000 2019;"What surprises me is how people are surprised and shocked at what the #EXTREMIST #HINDU #TERRORISTS #RSS #BJP are doing.....
This has been their and now the majority of #Hindu's agenda ever since they came into existence.
Nobody can fight this, it has to run its course!";0
1204112414356246528;Ivailo97871573;Mon Dec 09 18:55:45 +0000 2019;RT @RANEurope: Working with #radicalised people with #mentalillness is challenging. Which aspects of mental illness may be considered whene…;0
1204110508049207296;tommymiles;Mon Dec 09 18:48:11 +0000 2019;RT @PolicyCenterNS: “VEOs appear to understand better local context, local communities challenges, and how to address them. That generated…;0
1204107110272901121;PolicyCenterNS;Mon Dec 09 18:34:40 +0000 2019;“VEOs appear to understand better local context, local communities challenges, and how to address them. That generated sympathy and support for them. VEOs didn’t create existing conflicts, they exploited them.” @rmaghrebi @NATOFoundation  #violent #extremist #organizations https://t.co/7DIzqRsCom;0
1204105485986779136;DailyExtremist;Mon Dec 09 18:28:13 +0000 2019;"Ginger #extremist, 40, jailed over ISIS

https://t.co/xMr8MtwYdm";0
1204091183296843776;SyedSibbiezz;Mon Dec 09 17:31:23 +0000 2019;RT @FTajikyar: Feel really sorry for the people of #kashmir, who are suffering at the hands of #fascist/#Extremist #India from the last man…;0
1204050645529038849;leopardtwo;Mon Dec 09 14:50:18 +0000 2019;"RT @leopardtwo: He put his interests ahead of the nation's. #extremist #Obama #DemocratsAreDangerous #Russia #conspiracy
https://t.co/hjieP…";0
