1205526814338277376;AneesJillani;Fri Dec 13 16:36:04 +0000 2019;"The new law on citizenship ""destroys the spirit of tolerance in India. It is based on discrimination, submission &amp; Islamophobia. It is the implementation of division based on religion, instead of the modern concept of citizenship "".
#CAB #India #Islamophobia #UStand4HumanRights";0
1205526584133869568;madayatollah;Fri Dec 13 16:35:09 +0000 2019;"@sajidjavid **

But, a very good one for real #racists &amp; their #Islamophobia.

How dare you tar ALL #Labour voters &amp; politicians with the same filthy #ToryLies.

You won't have ANY excuses for your failures in #Government &amp; even more increases in #poverty &amp; #foodbanks in the next #election!";0
1205526092485996544;philgb79;Fri Dec 13 16:33:12 +0000 2019;@LadBonnie We fear for ours more like! #Islamophobia;0
1205525949866889218;Sohrab17177737;Fri Dec 13 16:32:38 +0000 2019;#Islamophobia peak in the World.. https://t.co/7WJqFMM1od;0
1205525654852100096;PaulBuckHK;Fri Dec 13 16:31:28 +0000 2019;"""Voters saw a party that has made ethno-nationalism, anti-immigration and #Islamophobia its calling cards, and endorsed it."" - Election 2019: our panel's verdict – and what the results mean for them

https://t.co/BXlI8KYRtX";0
1205525605388869632;doamuslims;Fri Dec 13 16:31:16 +0000 2019;"Protests have erupted in #India over Islamophobic Citizenship Law. 

#CABPassed #NoToCAB #RejectCAB #RejectNRC #CABProtests #Islamophobia https://t.co/MCbaP7hE9c";0
1205524485346070528;CharlotteFarhan;Fri Dec 13 16:26:49 +0000 2019;"Fuck the Tories (we will resist) - by Charlotte Farhan

#wewillresist #artactivism #charlottefarhanart #fuckthetories #directaction #charlottefarhan #art #artwork #artworks #disability #chronicillness #islamophobia… https://t.co/3AP7PlLXBW";0
1205524476106018817;rebelyellrebel;Fri Dec 13 16:26:47 +0000 2019;Can anyone say they have witnessed in the MSM, anywhere near the same level of outrage at #Islamophobia  that they have with #Antisemitism Both disgusting, but only one, a stick to hit JC with.this has been a smear campaign of epic proportions..and the next ‘Guy’ better get ready;0
1205524102720696321;Pkhtn_Pakistani;Fri Dec 13 16:25:18 +0000 2019;"@saulbenkish All Non Zionist Jewish people are true monotheistic brothers of the book for Muslims. For 1300 years we lived together, only Zionism has divided us recently. Muslims should not let Zionism create a wedge between us. Lets stand together against #Islamophobia &amp; #Antisemitism";0
1205523698377265155;PrinceUwaiz;Fri Dec 13 16:23:41 +0000 2019;Ladies and gentlemen this our prime minister's father speaking here. 👏👏👏 Just imagine what he's dashed into his sons brain ! God know ! 😲 #Islamophobia #GeneralElection #GeneralElection2019 #NotMyGovernment https://t.co/cBZivz91xj;0
